AU,3040,Essendon,Victoria,VIC,FOOTSCRAY,,,,-37.7667,144.9167,4
AU,3040,Aberfeldie,Victoria,VIC,FOOTSCRAY,,,,-37.7596,144.8974,4
AU,3041,Cross Keys,Victoria,VIC,,,,,-37.7133,144.8969,3
AU,3041,Strathmore Heights,Victoria,VIC,FOOTSCRAY,,,,-37.7133,144.8969,4
AU,3041,Essendon Fields,Victoria,VIC,,,,,-37.7133,144.8969,3
AU,3041,Strathmore,Victoria,VIC,FOOTSCRAY,,,,-37.7295,144.9073,3
AU,3041,Essendon North,Victoria,VIC,FOOTSCRAY,,,,-37.7295,144.9073,3
AU,3042,Airport West,Victoria,VIC,FOOTSCRAY,,,,-37.7247,144.8813,4
AU,3042,Keilor Park,Victoria,VIC,FOOTSCRAY,,,,-37.7254,144.8709,3
AU,3042,Niddrie,Victoria,VIC,FOOTSCRAY,,,,-37.7375,144.8921,4
AU,3042,Niddrie North,Victoria,VIC,,,,,-37.7311,144.8867,3
AU,3043,Gowanbrae,Victoria,VIC,FOOTSCRAY,,,,-37.7005,144.9065,3
AU,3043,Tullamarine,Victoria,VIC,FOOTSCRAY,,,,-37.7013,144.881,4
AU,3043,Gladstone Park,Victoria,VIC,FOOTSCRAY,,,,-37.6874,144.8868,4
AU,3044,Pascoe Vale,Victoria,VIC,PRESTON,,,,-37.7319,144.9381,1
AU,3044,Pascoe Vale South,Victoria,VIC,PRESTON,,,,-37.7319,144.9381,1
AU,3045,Melbourne Airport,Victoria,VIC,FOOTSCRAY,,,,-37.6655,144.8363,1
AU,3046,Glenroy,Victoria,VIC,PRESTON,,,,-37.7,144.9333,4
AU,3046,Oak Park,Victoria,VIC,PRESTON,,,,-37.7005,144.9065,3
AU,3046,Hadfield,Victoria,VIC,PRESTON,,,,-37.7005,144.9065,3
AU,3047,Dallas,Victoria,VIC,MELB NORTH WEST,,,,-37.6708,144.9354,4
AU,3047,Broadmeadows,Victoria,VIC,MELB NORTH WEST,,,,-37.6802,144.9188,4
AU,3047,Jacana,Victoria,VIC,MELB NORTH WEST,,,,-37.6878,144.9111,4
AU,3048,Coolaroo,Victoria,VIC,MELB NORTH WEST,,,,-37.6568,144.9346,4
AU,3048,Meadow Heights,Victoria,VIC,MELB NORTH WEST,,,,-37.6512,144.9186,4
AU,3049,Westmeadows,Victoria,VIC,MELB NORTH WEST,,,,-37.6724,144.8919,3
AU,3049,Attwood,Victoria,VIC,MELB NORTH WEST,,,,-37.6696,144.8868,4
AU,3050,Royal Melbourne Hospital,Victoria,VIC,MELB NORTH WEST,,,,-37.7981,144.9555,1
AU,3051,North Melbourne,Victoria,VIC,MELBOURNE CITY,,,,-37.8029,144.9482,4
AU,3051,Hotham Hill,Victoria,VIC,MELBOURNE CITY,,,,-37.7984,144.9449,3
AU,3052,Melbourne University,Victoria,VIC,MELB NORTH WEST,,,,-37.7603,144.9502,1
AU,3052,Parkville,Victoria,VIC,MELB NORTH WEST,,,,-37.7603,144.9502,1
AU,3053,Carlton,Victoria,VIC,MELB NORTH WEST,,,,-37.8004,144.9684,4
AU,3053,Carlton South,Victoria,VIC,MELB NORTH WEST,,,,-37.8004,144.9681,3
AU,3054,Carlton North,Victoria,VIC,MELB NORTH WEST,,,,-37.7866,144.9685,4
AU,3054,Princes Hill,Victoria,VIC,,,,,-37.7818,144.9666,4
AU,3055,Brunswick South,Victoria,VIC,,,,,-37.7603,144.9502,1
AU,3055,Moonee Vale,Victoria,VIC,,,,,-37.7603,144.9502,1
AU,3055,Moreland West,Victoria,VIC,,,,,-37.7603,144.9502,1
AU,3055,Brunswick West,Victoria,VIC,PRESTON,,,,-37.7603,144.9502,1
AU,3056,Brunswick,Victoria,VIC,PRESTON,,,,-37.7667,144.9667,4
AU,3056,Brunswick North,Victoria,VIC,,,,,-37.7667,144.9667,3
AU,3056,Brunswick Lower,Victoria,VIC,,,,,-37.7667,144.9667,3
AU,3057,Sumner,Victoria,VIC,,,,,-37.7603,144.9502,1
AU,3057,Brunswick East,Victoria,VIC,PRESTON,,,,-37.7603,144.9502,1
AU,3058,Coburg,Victoria,VIC,PRESTON,,,,-37.75,144.9667,4
AU,3058,Merlynston,Victoria,VIC,PRESTON,,,,-37.7603,144.9502,3
AU,3058,Batman,Victoria,VIC,,,,,-37.75,144.9667,3
AU,3058,Moreland,Victoria,VIC,PRESTON,,,,-37.7603,144.9502,3
AU,3058,Coburg North,Victoria,VIC,PRESTON,,,,-37.7603,144.9502,3
AU,3059,Greenvale,Victoria,VIC,MELB NORTH WEST,,,,-37.6333,144.8667,4
AU,3060,Fawkner,Victoria,VIC,PRESTON,,,,-37.7167,144.9667,4
AU,3061,Campbellfield,Victoria,VIC,MELB NORTH WEST,,,,-37.6833,144.95,4
AU,3062,Somerton,Victoria,VIC,MELB NORTH WEST,,,,-37.65,144.9333,4
AU,3063,Oaklands Junction,Victoria,VIC,MELB NORTH WEST,,,,-37.6298,144.8392,1
AU,3063,Yuroke,Victoria,VIC,MELB NORTH WEST,,,,-37.5896,144.8794,1
AU,3064,Donnybrook,Victoria,VIC,MELB NORTH WEST,,,,-37.5588,144.9124,4
AU,3064,Mickleham,Victoria,VIC,MELB NORTH WEST,,,,-37.5366,144.902,4
AU,3064,Craigieburn,Victoria,VIC,MELB NORTH WEST,,,,-37.5588,144.9124,4
AU,3064,Kalkallo,Victoria,VIC,MELB NORTH WEST,,,,-37.5333,144.95,4
AU,3064,Roxburgh Park,Victoria,VIC,MELB NORTH WEST,,,,-37.6258,144.9255,4
AU,3065,Fitzroy,Victoria,VIC,HAWTHORN,,,,-37.7984,144.9783,4
AU,3066,Collingwood,Victoria,VIC,HAWTHORN,,,,-37.8,144.9833,4
AU,3066,Collingwood North,Victoria,VIC,,,,,-37.8,144.9833,3
AU,3067,Abbotsford,Victoria,VIC,HAWTHORN,,,,-37.8046,144.9998,4
AU,3068,Fitzroy North,Victoria,VIC,HAWTHORN,,,,-37.7865,144.9897,3
